"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"CLAY","2225","3545","37","0","0","3079","8606","49","17","0","214","49","4194","4624","68","8886"
"CLEVELAND","26439","19432","194","0","0","15484","45951","13675","88","0","1835","487","27774","33210","565","61549"
"COLUMBUS","21286","6394","51","0","0","8076","22629","11336","997","0","845","188","16095","19505","207","35807"
"CRAVEN","25102","23985","318","0","0","20748","50158","15986","153","0","3856","1332","31397","37775","981","70153"
"CUMBERLAND","96217","47091","854","0","0","59451","92496","84219","2134","0","24764","9870","87521","108031","8061","203613"
"CURRITUCK","4173","6545","120","0","0","7655","16841","1021","46","0","585","130","8803","9489","201","18493"
"DARE","9222","8700","180","0","0","10839","27474","570","34","0","863","203","13732","14990","219","28941"
"DAVIDSON","27417","47777","381","0","0","27453","89583","9770","249","0","3426","1327","47703","54736","589","103028"
"DAVIE","5692","14884","84","0","0","8308","25906","1973","35","0","1054","391","13488","15326","154","28968"
"DUPLIN","14377","7857","87","0","0","7233","18626","9096","46","0","1786","1179","12935","15811","808","29554"
"DURHAM","124335","29002","945","0","0","65086","109538","83665","593","0","25572","6726","93735","118924","6709","219368"
"EDGECOMBE","27308","6077","65","0","0","4643","13864","23250","58","0","921","296","16632","21122","339","38093"
"FORSYTH","102773","75319","1036","0","0","66577","160589","68247","490","0","16379","6975","107970","133411","4324","245705"
"FRANKLIN","18298","12749","171","0","0","10865","28539","11361","119","0","2064","731","19354","21846","883","42083"
"GASTON","45142","52161","535","0","0","39359","106829","22609","330","0","7429","2642","60965","73702","2530","137197"
"GATES","4711","1646","22","0","0","2052","5202","2890","13","0","326","29","3754","4385","292","8431"
"GRAHAM","2029","2758","18","0","0","1551","5898","4","309","0","145","45","3046","3240","70","6356"
"GRANVILLE","18959","8886","130","0","0","9068","22911","12356","84","0","1692","553","16462","19260","1321","37043"
"GREENE","6745","1978","26","0","0","2557","6513","4337","11","0","445","293","5201","6073","32","11306"
"GUILFORD","161868","93816","1528","0","0","92723","202795","120430","977","0","25733","7162","154459","192210","3266","349935"
"HALIFAX","25905","4590","74","0","0","7692","15162","20660","1127","0","1312","211","16747","21093","421","38261"
"HARNETT","26540","24326","422","0","0","19367","48655","16217","470","0","5313","2510","31620","38090","945","70655"
"HAYWOOD","17338","12771","189","0","0","12808","41702","465","103","0","836","303","19808","23046","252","43106"
"HENDERSON","17927","30770","351","0","0","31269","74277","2359","137","0","3544","1497","36410","43090","817","80317"
"HERTFORD","11073","1417","33","0","0","2387","5012","9407","103","0","388","60","6406","8389","115","14910"
"HOKE","15032","6479","147","0","0","9365","14000","12140","2201","0","2682","1609","13965","17005","53","31023"
"HYDE","2093","522","8","0","0","827","2521","845","3","0","81","19","1604","1798","48","3450"
"IREDELL","30701","47323","475","0","0","35732","94886","13520","221","0","5604","2252","53348","59827","1056","114231"
"JACKSON","10330","6962","126","0","0","9746","23174","554","1512","0","1924","316","11990","13914","1260","27164"
"JOHNSTON","38121","45178","556","0","0","34041","91129","19185","344","0","7238","3367","53873","62546","1477","117896"
"JONES","3795","1751","25","0","0","1802","4677","2482","15","0","199","69","3406","3909","58","7373"
"LEE","14667","9687","127","0","0","9678","23999","7453","115","0","2592","1785","15354","18470","335","34159"
"LENOIR","21706","9481","93","0","0","7626","21009","16644","56","0","1197","420","17035","21444","427","38906"
"LINCOLN","14353","23233","194","0","0","16157","48706","3086","85","0","2060","1022","25309","27983","645","53937"
"MACON","6889","9993","94","0","0","8085","24192","175","48","0","646","207","11497","13385","179","25061"
"MADISON","6747","4237","87","0","0","5336","15671","150","24","0","562","83","7790","8213","404","16407"
"MARTIN","10513","3297","39","0","0","3255","9257","7500","28","0","319","96","7661","9342","101","17104"
"MCDOWELL","8828","10480","104","0","0","9113","27112","869","26","0","518","238","13446","15079","0","28525"
"MECKLENBURG","305290","168815","3371","0","0","205297","386387","225511","1927","0","68948","24628","302390","366749","13634","682773"
"MITCHELL","1141","6777","27","0","0","3117","10825","30","11","0","196","69","5212","5775","75","11062"
"MONTGOMERY","7289","4712","45","0","0","3839","11626","3421","43","0","795","342","7287","8482","116","15885"
"MOORE","16709","26243","299","0","0","21019","53589","8156","328","0","2197","804","29237","35002","31","64270"
"NASH","33673","18506","159","0","0","12980","36505","25959","297","0","2557","906","29264","35529","525","65318"
"NEW HANOVER","53209","51977","999","0","0","55614","130743","21759","367","0","8930","2394","72164","85292","4343","161799"
"NORTHAMPTON","10817","1378","15","0","0","2463","5652","8662","29","0","330","32","6431","7943","299","14673"
"ONSLOW","28856","36297","705","0","0","36306","73588","18898","339","0","9339","4637","45697","54867","1600","102164"
"ORANGE","53278","17091","627","0","0","40994","83693","13247","289","0","14761","3182","49018","58877","4095","111990"
"PAMLICO","4025","2972","30","0","0","2553","7478","1773","27","0","302","60","4440","5013","127","9580"
"PASQUOTANK","13478","5742","137","0","0","8464","15771","10665","54","0","1331","206","12401","14850","570","27821"
"PENDER","12943","14171","206","0","0","11205","30425","6509","80","0","1511","539","17928","20159","438","38525"
"PERQUIMANS","4319","2572","32","0","0","3106","7425","2410","15","0","179","41","4643","5358","28","10029"
"PERSON","12438","6369","86","0","0","7370","18090","7253","114","0","806","254","11903","14127","233","26263"
"PITT","55232","30656","584","0","0","30979","69812","40806","235","0","6598","1911","51389","64375","1687","117451"
"POLK","4593","5449","72","0","0","5649","14549","745","15","0","454","168","7201","8462","100","15763"
"RANDOLPH","19912","44959","355","0","0","25390","80759","5793","274","0","3790","2126","42200","47796","620","90616"
"RICHMOND","17324","5514","61","0","0","7258","18635","10078","403","0","1041","315","13644","16254","259","30157"
"ROBESON","50643","9327","169","0","0","14903","23198","21612","26491","0","3741","1036","32636","41982","424","75042"
"ROCKINGHAM","23823","20087","197","0","0","15353","45347","11974","114","0","2025","671","27221","32239","0","59460"
"ROWAN","28802","37371","298","0","0","26171","72436","16560","177","0","3469","1390","42759","49062","821","92642"
"RUTHERFORD","15899","15765","179","0","0","12324","38033","4593","64","0","1477","485","20159","23466","542","44167"
"SAMPSON","16632","13407","95","0","0","6883","22679","11527","535","0","2276","1266","16483","20095","439","37017"
"SCOTLAND","13154","3520","44","0","0","5671","10882","9059","1496","0","952","164","9492","12550","347","22389"
"STANLY","11600","17347","110","0","0","10908","34119","4321","71","0","1454","232","18512","20952","501","39965"
"STOKES","8223","14654","142","0","0","7693","28615","1348","59","0","690","262","14480","16206","26","30712"
"SURRY","14629","18307","120","0","0","11444","41093","1800","61","0","1546","872","20205","23931","364","44500"
"SWAIN","4135","2623","33","0","0","3554","8183","104","1820","0","238","48","4886","5440","19","10345"
"TRANSYLVANIA","6935","8075","105","0","0","9735","23113","932","52","0","753","152","11423","13064","363","24850"
"TYRRELL","1475","336","5","0","0","631","1560","794","8","0","85","30","1121","1307","19","2447"
"UNION","39232","61917","579","0","0","45197","118498","18180","376","0","9871","4679","68777","76659","1489","146925"
"VANCE","20015","4320","53","0","0","5327","12968","15630","52","0","1065","351","13073","16269","373","29715"
"WAKE","260226","186420","3834","0","0","234273","460195","139922","1721","0","82915","20317","309049","354938","20766","684753"
"WARREN","9433","1708","34","0","0","2223","5329","7086","585","0","398","43","6053","7214","131","13398"
"WASHINGTON","5950","1096","22","0","0","1500","3980","4380","10","0","198","37","3788","4731","49","8568"
"WATAUGA","12358","14130","461","0","0","18504","42168","927","63","0","2295","855","21318","23638","497","45453"
"WAYNE","32943","23615","239","0","0","17435","43835","25348","152","0","4897","1799","32885","39823","1524","74232"
"WILKES","10320","21551","115","0","0","10090","39398","1721","32","0","925","548","19633","22107","336","42076"
"WILSON","29524","13642","121","0","0","11831","29128","23086","89","0","2815","897","24250","30083","785","55118"
"YADKIN","4310","13166","63","0","0","6164","22165","747","34","0","757","476","11083","12313","307","23703"
"YANCEY","5307","4858","37","0","0","3554","13403","87","22","0","244","62","6496","7119","141","13756"
